1	2	3	4	5	6	7
KLHL17	0.163353450613303	0.0619348729507371	0.0658274441974507	0.0622360142660186	0.0338380924192125	0.0373687523537645	0.0554729898725501
PLEKHN1	0	0.00304017288518087	0.00358868707949951	0.00247460366009249	0.00437971883194081	0.000168967508896351	0
AL645608.7	0.165270560704992	0.0278114728409993	0.0246849219355533	0.0279087498070611	0.055275772884554	0.0588593189048982	0.0489414884136156
HES4	0.754372106746349	0.74414565788936	0.838421861765135	0.777038783936041	0.841699040982198	1.45197823929172	1.23712504165976
ISG15	0.375593308935984	0.15884293536297	0.102284455512738	0.145714847391571	0.168595313615549	0.228628880971697	0.0772309493314322
AGRN	0.705493638763236	0.25617166931689	0.367233501721993	0.332282798530244	0.235300470136864	0.25321100637134	0.208473207559782
RNF223	0	0	0.000192367119543116	0	0	0	0
C1orf159	0.283522546829981	0.0887304184510639	0.094036241604985	0.0796501091933033	0.0363564395860829	0.0701930677785823	0.119064741483778
AL390719.3	0	0.00130701629673581	0.00160023413514706	0.00126706013844078	0	0.00200703808196086	0
TTLL10-AS1	0	0	0	0	0.000666322283083927	0	0
TTLL10	0	0.00070206430843825	0	0	0.0440949061704045	0.00120959894291653	0
TNFRSF18	0	0.00256592566585538	0.00102642379291704	0.00118532961240637	0.0021483472280405	0.000671008024129114	0.00143083566312567
TNFRSF4	0	0.000869389879056961	0.00052692269076255	0.000581761422534087	0	0.00109916239697963	0
SDF4	0.564659501286198	0.466245786385769	0.402971544489541	0.381646651510446	0.611756209504181	0.481087597691938	0.470372175296939
B3GALT6	0.176094929421519	0.331584180960566	0.37331169488489	0.31246966582061	0.276035213079858	0.286416528221595	0.289128891014205
C1QTNF12	0.148373639186821	0.119432779313784	0.0463489048713074	0.0327548236874247	0.0526492742952162	0.0461181096974759	0.00594947891959882
AL162741.1	0.0180564423535734	0.00223945379613216	0.00333711133359814	0.00169501075758599	0.00033603803944187	0.00160349965673751	0.00143136528855863
UBE2J2	0.41054046601841	0.445482261133619	0.441956806994076	0.425153459564335	0.388036685410143	0.439662034830023	0.421937495313592
LINC01786	0.0433080581149137	0.00509686182536044	0.00400272867746273	0.00228062461805031	0.00487651520583613	0.00156324276011452	0.000974638617829976
SCNN1D	0.0379077340265961	0.0262758099408137	0.0249826662723334	0.0220956550229248	0.0290207781292404	0.029576915200166	0.0472401704102456
ACAP3	1.09632251263173	0.40913363554851	0.4266245557534	0.387862694516992	0.129267162629094	0.161834625098099	0.164848292437976
PUSL1	0	0.269434903929058	0.130281570960292	0.12271019303092	0.205545116818237	0.191729418024693	0.173693231056813
INTS11	0.635161757710087	0.31826554571007	0.315816247535244	0.329205256887687	0.270785672552835	0.394382003808113	0.346505749855372
CPTP	0.0871433096791495	0.14494377955722	0.159625499650442	0.116533462448284	0.105992466984705	0.112758271069273	0.108109403897008
TAS1R3	0	0.00707109915347648	0.0073785715180855	0.00780892421296062	0.00714431255799117	0.00124082690618733	0.00363209557658761
DVL1	0.551118285753676	0.201665152129861	0.180693938548926	0.144990173183314	0.11088474799852	0.132811587047483	0.12497685407031
MXRA8	0	0.0267436451459826	0.00333540677002643	0.00420914979257364	0.0714919351753526	0.0226232755317862	0.00575756701324567
AURKAIP1	0.357584250861364	0.9565134310471	0.745443630001269	0.782610598904895	0.93564098770168	0.94504836662929	1.0121602682648
CCNL2	1.63612056092509	0.480310174625432	0.52070524238172	0.509976971872439	0.414325569523749	0.514416567306951	0.437845006327232
MRPL20-AS1	0.0500495776536092	0.0846425627051042	0.085014884276658	0.0729009247839895	0.113076742880413	0.077048943689679	0.0799083386424046
MRPL20	0.506539144993324	0.853099688136575	0.795788211247662	0.810948245762133	0.926458770505867	0.882730426018508	0.734421660230589
AL391244.2	0.0266332633948739	0.025151600824691	0.0149954603209475	0.0110440038620938	0.00507935835625782	0.0150483124642237	0.00788479287117823
ANKRD65	0.0247906835013507	0.00290180101035616	0.00184632034199864	0.00436857404039028	0.00638221865138995	0.0103422557863767	0.00320639934515298
LINC01770	0	0	0	0.000352916658653968	0.00165454474901649	0.00257220994201333	0
VWA1	0.0189365886127678	0.092932516781665	0.0788977732060571	0.0564314735956578	0.110654931675511	0.156217509997842	0.0840073494232314
ATAD3C	0.158444165665045	0.0278754778758388	0.0176574407634138	0.0143658987221868	0.00709114432284752	0.0137271807196358	0.0127240288611667
ATAD3B	0.389580672419551	0.114965516481764	0.09842266776283	0.0750483549210504	0.0679121950775351	0.087949636687005	0.0495840579859792
ATAD3A	0.261067711765361	0.142487069890265	0.10342989338186	0.110656483007778	0.10136951964936	0.165353615312209	0.136040398162016
TMEM240	0.260273642765967	0.145467677752736	0.219129445815443	0.132005079251053	0.100703472151922	0.101828106022807	0.107941948223018
SSU72	0.740773966310826	0.937504587790675	0.843113842650062	0.802604641618235	0.899504311696148	0.839889296397584	0.723828182331948
AL645728.1	0.124763449490272	0.170588652203901	0.0994248293560337	0.0688283036075429	0.0492553422852201	0.0719774533573796	0.054634431587204
FNDC10	0.097889669594186	0.0720534156760493	0.0947807140634614	0.0757321438323482	0.162414931997152	0.0923318676561542	0.0744152057819886
AL691432.4	0	0.00477288418727794	0.00597046462192402	0.00422466215705674	0.00725279922683174	0.00308771775737235	0.00410179021148693
AL691432.2	0.0921040252096612	0.170095741709495	0.146772352567934	0.100146308766756	0.108556075778152	0.157246386827102	0.120361224663501
MIB2	0.443772100498678	0.22722511113084	0.159983115999082	0.119055513562112	0.20514872983746	0.200939616819324	0.174579830263682
MMP23B	0.0374086112793776	0.0151451271954457	0.02422759529235	0.0114861579799457	0.106466348700936	0.0248012148864187	0.0449124214938346
CDK11B	0.295442888248654	0.41751990235138	0.445769183787297	0.365974462765401	0.209930994931417	0.282360283110272	0.331460114709292
FO704657.1	0	0.00451505126540363	0.00647603272372644	0.00628959186795955	0.0027803027715253	0.00650035853670327	0.00234155275600032
SLC35E2B	0.868943688157349	0.456480840343692	0.560598498058272	0.428235937446453	0.220151837248565	0.257097937429508	0.272994271939912
CDK11A	0.786804452657056	0.375632323209921	0.345932246149503	0.281371013726948	0.176532479065156	0.260598349039427	0.253657977532739
SLC35E2A	0.475572703250426	0.226728068815677	0.302904135887006	0.244259703328065	0.0770778607734493	0.107066023471948	0.123373562854379
NADK	0.235862644085434	0.130236382392686	0.143945204191761	0.151356968946354	0.142347074745149	0.192414728549216	0.18717818332201
GNB1	0.715875626424091	1.38511318442352	1.42619914101492	1.25980850590028	0.705370854664748	0.940832104610805	1.0624371939405
AL109917.1	0	0.00386660512951095	0.0077382724760662	0.00380050016239053	0.00403096821003423	0.00342981843736203	0.00163701949399763
CALML6	0	0.00078901870813022	0.00019157142496466	0	0	0.00187431445184612	0
TMEM52	0	0.0473862172682456	0.0266216593141263	0.0234499231782734	0.0180340728029744	0.0444585378934511	0.018520235111599
CFAP74	0	0.00140654945705266	0.000368540702184754	0.000779505461515246	0.0147272060039033	0.00374553624728635	0.0196805008785412
AL391845.2	0	0	0.000456131212798318	0.000702988962147732	0.000604252116227927	0	0
GABRD	0.0383863879344406	0.00753915724628954	0.0130751708564582	0.00819446996314472	0.0051888967223696	0.00186674279540509	0.000760527100165217
AL391845.1	0	0	0	0	0.00216036218716964	0	0
PRKCZ	0.418587001125233	0.306027786024518	0.38926189863337	0.30290704969302	0.148384711650593	0.14043747495123	0.0907465553575376
AL590822.2	0.0704626635421596	0.00670498835552226	0.0135886533665669	0.00640447471263134	0.00023902333268333	0.00198900282004551	0.000943947704407178
PRKCZ-AS1	0.0454690548863811	0.0222486350415635	0.0269904142442726	0.0298189653556742	0.00247010007468704	0.0189201166035318	0.0157128580689975
FAAP20	0.386138233554269	0.446762768809373	0.584948349808663	0.638620232561226	0.672451532501427	0.627698475495763	0.665588455923789
SKI	0.325752366696704	0.280867868806295	0.37342007216586	0.267769263546912	0.180455066295491	0.229649902936409	0.224795694241863
AL590822.3	0.0776273130498803	0.00494234250957669	0.00892382843603806	0.00378976663680216	0.00614675180537616	0.0125160382836671	0.0094524778797684
MORN1	0.0516163109580096	0.0523289856014362	0.0393017252634475	0.0213229732357831	0.0553202718599422	0.0624903414574813	0.0451212164809582
AL589739.1	0	0	0.00034738680975621	0	0.000603136036070932	0	0.000970764628069478
AL513477.2	0.0356771861518357	0.0409598165949555	0.0323207912607389	0.0164625575823404	0.0242164477428162	0.0269221562288535	0.0156922704440698
RER1	0.547406370613621	0.500274214927963	0.359292238693605	0.37593779651028	0.597289880169255	0.563110088323037	0.566122504286124
PEX10	0.0387695035823558	0.140540566742738	0.11526863542775	0.110913846784263	0.228581176280304	0.245028088001077	0.195307623328219
PLCH2	0.107833081957859	0.0696069158291101	0.0430735176870162	0.118886940177005	0.0210807790320739	0.0461320172421597	0.0213789100663059
AL139246.1	0	0	0	0	0.00139225062502325	0	0.00170609420917834
PANK4	0.320746612834916	0.221254930793279	0.163641629947485	0.136668292122997	0.093549276737243	0.114376033351228	0.104733320452255
HES5	0.206633623203831	0.115501894988784	0.0542126876774345	0.268883616357064	0.318903443771646	1.17214269411973	1.53415684844607
AL139246.5	0	0.00770665630462606	0.00570171248295762	0.00867107952615346	0.0373237674516129	0.0657169932577445	0.0784088708302797
TNFRSF14	0	0.00199248543815322	0.00267383686994706	0.00246168492585509	0.000858062989196009	0.00893188970700675	0.001192370355052
AL139246.3	0	0.000724034122723788	0.0006114386141085	0	0.00184442821172585	0.000434958092773922	0
PRXL2B	0.16647495784578	0.14831483595973	0.102367908508306	0.0882141264793397	0.124009235711989	0.207605374095557	0.186253352527329
MMEL1	0.0473506727600376	0.00439600404102106	0.00596775220233669	0.00647171510224194	0.0013456148105275	0.00412613856019499	0.00300912115586031
AL831784.1	0	0.00234414793816456	0.00069120043803665	0.000260606625938938	0.00801994753005037	0.0015070833117381	0.000494133826334234
TTC34	0	0.00368569029106284	0.0110471689015406	0.00694845441875055	0.0141244969948437	0.0100114500093331	0.00371284723263957
AC242022.2	0	0	0	0	0.0020095422505072	0	0
PRDM16-DT	0.105330006949712	0.00794313296966888	0.00237250672875571	0.0135621530583011	0.157881717783042	0.132550457683353	0.114190513007029
PRDM16	0.693892055496692	0.0462557682049116	0.0151105121352638	0.0900591230665986	0.311134078567865	0.431813984237823	0.314327007670054
AL590438.1	0	0.000176198553671847	0	0.000411591271975542	0.000300700297168675	0.00411467189494991	0.00314264932015126
AL354743.2	0	0	0	0	0.00317835933810893	0	0
AL354743.1	0	0	0	0.000478451144147029	0	0.0011172551167499	0.00226535334457347
ARHGEF16	0.0367281041557813	0.0025808431890877	0.00120760239523417	0.00115886185813751	0.00301351183734902	0.01328120471579	0.00495387674008713
AL512413.1	0	0.00191093291157689	0.000173697851912386	0.000222116702894204	0	0	0.000678385116740341
MEGF6	0.545463317380352	0.0216074440013306	0.026506263678703	0.0348014963217698	0.0835625981099282	0.0769814301637958	0.141244514443791
AL513320.1	0	0.00805003905421552	0.0045701164895055	0.00263497344883318	0.00164689064462285	0.00182514311364698	0.00188992565535818
TPRG1L	0.282286646186563	0.201612323147748	0.131671690072646	0.0959742114999616	0.104370071508806	0.103200637559906	0.057462235529791
WRAP73	0.305992708248051	0.274959396095161	0.201588046729681	0.215668280446334	0.103681338139796	0.210949844346058	0.224089089669017
TP73	0.115308285561121	0.123723119713503	0.0119551367466551	0.0215093493814575	0.0269456811612589	0.00282674144614006	0.00706908758699486
AL136528.1	0	0	0	0	0	0	0
AL136528.2	0	0	0.000391333025732374	0.000176681467379445	0.001754498348928	0	0
CCDC27	0	0.000384209457277731	0.00107553854884589	0.00133247621913542	0	0	0
SMIM1	0	0.00506022356289383	0.00304148617101826	0.00950809206593676	0.169307591883013	0.055324551778385	0.0270934514473758
LRRC47	0.237208977657028	0.428132465862697	0.388957569152685	0.31537341589996	0.222170267604431	0.309475540614645	0.259158659098499
AL365330.1	0	0	0.000157413863050165	0	0.00236111145362109	0.000478003301396874	0
CEP104	0.662057061839399	0.258165985281182	0.255348923229951	0.226989674011842	0.200010161910132	0.184536037980241	0.131869990483901
DFFB	0.251242630801244	0.0890676354476812	0.0833072830409397	0.0773932563510709	0.0553506198094446	0.0679559041535489	0.0699804535918611
C1orf174	0.17830619683349	0.362762249438695	0.237788392816507	0.208414774827532	0.233570556005079	0.324589886105218	0.276280858905362
LINC01134	0	0.00131473438111845	0.000107803047730969	0.000312550752972372	0.00216680232261823	0.00143012694957918	0
LINC01346	0	0.000759291851078026	0.000152162478657532	0.00107803393760684	0	0	0
AL805961.1	0	0	0.000540818682968337	0.000261166337958501	0	0	0
AJAP1	0	0	0.000232522813990997	0	0	0	0
Z98886.1	0	0.000542347685594548	0.000383749772810261	0	0	0	0
AL365255.1	0	0.00213550821515344	0.00275368585878426	0.000802192758284457	0	0	0
NPHP4	0.0954124382368823	0.0505927028150762	0.0539990722861832	0.034334426902971	0.0342770123150605	0.0536258226817052	0.0559616287889914
KCNAB2	0.0467997341949882	0.106451663834814	0.0971847969300159	0.0717831555718485	0.0397625038188839	0.0476360204668963	0.0484315043642448
CHD5	0.922840316724139	0.450904874855729	0.470865268298282	0.223012818933554	0.0580315948210323	0.0248220335648607	0.0190813187969381
RPL22	1.29361904004975	2.50589135805562	2.37831227286873	2.78276653365822	3.01690006449197	2.86513716594062	2.5888556902708
AL031847.1	0	0.00244731302493489	0.00220884299280182	0.00366033624549974	0.00876729788469536	0.00718357630050055	0.000715938745081113
RNF207	0.101010449927979	0.0325389929391617	0.0507598733789835	0.0243674442597485	0.012622148274779	0.0307798969375182	0.00874326362748707
ICMT	0.0440574354739521	0.128912490352086	0.103754377579987	0.0864895223151493	0.139245094982631	0.139348945488173	0.138658187446541
LINC00337	0	0.00278205723872256	0.00314653983038796	0.00168740143601025	0.00131342236938255	0.00096473867386432	0
GPR153	0.0739344408287054	0.148497053107178	0.149247323259743	0.155362458780429	0.0295513166069761	0.0592654633783862	0.0296966853274086
ACOT7	0.0660432236228229	0.507299422292404	0.498677527562508	0.420990989434119	0.0829929596010029	0.176110870317168	0.318645768153908
AL031848.2	0.0854402847575886	0.0213735927481453	0.0179955888811993	0.0161773639518014	0.00657492963960651	0.00496837380773857	0.0191580956163127
HES2	0.0415083450689523	0.00495122677861784	0.0027113333111426	0.00366310601626576	0.00496217352773376	0.00497418126388613	0
ESPN	0.0168471002101386	0.00316306213326413	0.000253481162779832	0.0005303417949871	0.0467775978442717	0.0254001930728535	0.0118214006884728
TNFRSF25	0.524056555546432	0.0983992886039471	0.118888480215371	0.136532667060449	0.0987780249416671	0.090153032061589	0.0611083723116626
PLEKHG5	0.330185924534025	0.0792773629622618	0.0983745236168021	0.100197440081672	0.0762965924893571	0.0638678285042016	0.0540388763618597
NOL9	0.510611054532623	0.225035216110729	0.235336449989611	0.205281099797903	0.188407955308246	0.19601833020596	0.259759649607253
TAS1R1	0	0	0.000414295918472972	0.000176236403685435	0	0	0
ZBTB48	0.293708645587066	0.123869939652378	0.111851258842115	0.103965252023219	0.115339088662568	0.122893503475841	0.0933022641961468
KLHL21	0.10256661503153	0.0453408961901258	0.050915321050193	0.038989577778491	0.0683352044926471	0.0726893421479286	0.02027105344117
PHF13	0.280042785466275	0.158320845947678	0.123089865154941	0.095533624571699	0.13626646116407	0.147427208395825	0.146774620173838
THAP3	0.160810946422669	0.33693730673755	0.309871776251494	0.292211019336315	0.245113916404729	0.291200366238172	0.261687953596739
DNAJC11	0.2593949330272	0.151342761781809	0.177888649895454	0.170519324140348	0.153467876138762	0.156151277053515	0.148724994993113
LINC01672	0	0.000454682073672191	0.000131173841311831	0.000225281323256871	0	0	0
AL591163.1	0	0	0.000137651031617352	0.000857267429078738	0	0	0
CAMTA1-DT	0	0.00280713089294995	0.000446190818677531	0.00126641758089703	0.000543346689846305	0.00102408621418537	0.00115716525508242
CAMTA1	1.18312916136325	1.13442275497199	1.04860441405224	0.823909750620134	0.794407952530583	0.887726369712869	1.10086042934882
CAMTA1-IT1	0	0.00212280935875297	0.00208632608511425	0.000633791695020559	0.00292837777838856	0	0.000586785639814305
AL365194.1	0	0	0.000108373941877804	0	0	0	0
AL359881.3	0.0726606397547269	0.0101142244074176	0.0116374151966239	0.00636567831473712	0.00507882203387845	0.00573734097801954	0.000617898894082506
AL359881.2	0	0.00279805543735474	0.00601855149007247	0.00236648354791341	0.0010421140015299	0.00212189712860248	0.00094229922878837
AL359881.1	0.0315457699555072	0.00186849939759955	0.00407671811982442	0.0038303278039525	0.000655092000961488	0.00303428669076445	0.000797544880245891
VAMP3	0.118688168285593	0.132093094507081	0.108736095087462	0.112562082591344	0.252378530369961	0.238389136493741	0.174864630070873
Z98884.2	0	0.00169613689364559	0.00231386857861983	0.00213068593979365	0	0.000434935334582819	0
PER3	0.340467892416579	0.122120714905585	0.0887884361626057	0.0915102984247441	0.2460863139209	0.150846728534782	0.101867507460907
UTS2	0	0.00102145513230999	0.000144745543088678	0.000691722486108729	0.00189278516089052	0.000521158037436574	0
TNFRSF9	0	0.000149969747633699	0.000209361145953437	0.000442509955508314	0	0.000736265479925022	0
PARK7	0.660102342637111	1.45156765979839	1.4242381867558	1.39803648394369	1.55476634817561	1.47798702570294	1.5422673191522
AL034417.4	0.0679192841067244	0.00603271553316446	0.00670315405184888	0.00432000732233453	0.00114191396976408	0.00391525452998291	0.00245350379008081
AL034417.3	0.0376019484074515	0.0130787273359471	0.00880332793933165	0.00908923001776412	0.00162922380639847	0.00814852055950169	0.00792827409675627
ERRFI1	0.147846647373262	0.205321998596723	0.137340037979969	0.0929950323460383	0.171112174002051	0.0884121316301166	0.0721187641148754
AL034417.2	0.00856470261681558	0.00387774792871772	0.00283322510078761	0.00263467488391095	0	0.00236173539767262	0.000769149513966114
SLC45A1	0.0159808311158753	0.110527429778338	0.127650093012725	0.0581114750727171	0.0239335570239696	0.0364352999127848	0.0137396881987766
RERE	1.36775730782423	0.835285557393222	0.783263549424239	0.789299761938	0.378196791094244	0.433690904176777	0.534168678640365
RERE-AS1	0	0.000446333732921473	0.000698824714482296	0.000480974394115686	0.000252845371434865	0	0.000670756112813361
AL357552.2	0	0	0.000352205544659085	0.000368049048309186	0	0.000705281018118149	0.00144069761587262
ENO1	1.09622098733414	2.0414879997948	1.54579916418476	1.89402796816391	1.62495077210741	2.69382906126619	2.25847025739042
ENO1-AS1	0	0.00682889288439196	0.00301726165516525	0.00334618296688316	0.00728653352259824	0.00535031431325025	0.00431229759143131
SLC2A5	0	0	0.000158999256472798	0.00812587877232169	0.00193698896295404	0.00143301898841436	0.00214940176763224
GPR157	0.0443935047718493	0.0288778322949742	0.0275726261193403	0.0158873883060561	0.0515163826200102	0.0358982597770432	0.0101975884763738
MIR34AHG	0.207057269928475	0.0435718433112899	0.00821885678648077	0.0155954741320664	0.0269928330193384	0.105339288563149	0.0575634166030543
LNCTAM34A	0.0440225600441177	0.0304864792913486	0.0074386933982437	0.0174285803366673	0.074895466101216	0.0623972971689162	0.0260092815236019
H6PD	0.185822227083302	0.0490056688858543	0.0670227372698589	0.0509831735624719	0.0878655272261517	0.125446737300832	0.0833233685387527
SPSB1	0	0.0316305246748339	0.0511051309752462	0.0162392383786041	0.0360213440025854	0.0133443981667232	0.0161355387514125
BX323043.1	0	0.000478470236461897	0.00105243529476298	0.00106524838614274	0.00144373335187635	0.000443758420941726	0
LINC02606	0	0.00163813615236331	0.00341656528227169	0.00209910669420234	0.0107751993694406	0.00862782609391764	0.0107394136677755
SLC25A33	0.10229610691479	0.292178258257151	0.196387654331211	0.202093748411709	0.27233902129408	0.236525276672785	0.207255271327562
TMEM201	0.0410617489210877	0.0713923161348773	0.0664734994521011	0.0613073292140377	0.0490203916135253	0.0596775353412557	0.10976982822863
PIK3CD	0.106613157326816	0.0368557120811867	0.0553846108427067	0.0329971317781146	0.0460415724701936	0.00525957374254054	0.0039679869806081
PIK3CD-AS2	0	0.020404805436664	0.0119579249952601	0.034498731576192	0.217892997240404	0.030553374078381	0.0184230671618712
CLSTN1	0.584836159402005	0.879739031554918	0.894417976668298	0.584238737511394	0.61063424713612	0.563872050007958	0.542738038941018
CTNNBIP1	0.117317810418447	0.15362327178595	0.174406926833654	0.197433595914331	0.136304538056697	0.20131628271655	0.282372160933936
AL357140.4	0	0	0.000222997481320277	0	0	0	0
LZIC	0.41969545105728	0.608334750646276	0.741605007220812	0.663876495639152	0.459865644852594	0.558933799086223	0.551673257672837
AL357140.2	0	0.00026181620531606	0.000642306650148086	0.000304955126692033	0.00194128170396103	0.00145056395540725	0
NMNAT1	0.0535714838901918	0.0925941448130987	0.0706641001764524	0.0625054437307057	0.102745106110846	0.0950783718762041	0.0473956084625632
RBP7	0	0.00199690491235261	0.000918037156496079	0.00310938218057432	0.0466118312245967	0.0108375400204356	0.0078083866086428
UBE4B	0.433430159947381	0.249210218346043	0.242552719369285	0.229542871545119	0.168884838521843	0.234301484611612	0.222286016356094
KIF1B	1.77730060109444	1.30041275835827	1.55813189368509	1.22987715460935	0.632156430326943	1.04286400495732	1.02241781913133
AL139424.3	0.200248682674646	0.0530303154321715	0.0704406855715405	0.0641913890333933	0.0156515995534342	0.0358279582328834	0.0340212536725459
AL139424.2	0.371639108717226	0.0705945532011525	0.107743200739945	0.0814626646146298	0.0263357932178748	0.0540396504221412	0.0509070529298332
PGD	0.330379994410387	0.528373582611821	0.643181163589122	0.572196233921183	0.453577333165907	0.515738916973175	0.537731531899935
AL139424.1	0	0.001476901959623	0.00079622386879988	0	0.000741430139941811	0.00166586268202637	0.00499439215163871
CENPS	0.0297854690443852	0.0887326710518428	0.0736866530420874	0.0435429365626423	0.157153253288567	0.0849959804212176	0.179626065977559
CORT	0.0787939202515296	0.0358576445132655	0.0267591858409938	0.0225460788550181	0.0384352746206232	0.0366192247579577	0.0769814041881531
DFFA	0.69657588255178	0.378504960785756	0.374024021311209	0.313110922395543	0.326153014571298	0.386783336203671	0.366716701758173
AL354956.1	0	0.00183043522417232	0.000554730301146505	0.00096206937257048	0.00187998533335277	0.00103958765838704	0.0016069327808689
PEX14	0.0555371876083103	0.108014002876385	0.107308720785197	0.0902323789403326	0.103748688877756	0.109059756337449	0.107784496595023
AL139423.2	0	0	0.000569646570565289	0.00248346738465823	0	0.00203667830101514	0.0035235623812533
CASZ1	0.11084714055486	0.034069337252889	0.00832867763703672	0.0202060983491447	0.175112128891733	0.0455559216296641	0.0287577801084661
AL139423.1	0	0.000168639712346847	0.00128393595045316	0.00169572279891722	0.00230402206289945	0.00258970516671624	0.00188715869429924
C1orf127	0	0	0	0	0.000997729251179723	0	0
TARDBP	0.912591543228676	0.625966732486715	0.568154940659274	0.556061134697206	0.485950835224856	0.602891454555136	0.708242882178149
MASP2	0	0.00262377891660911	0.00336112566289423	0.00211757334375086	0.00208910980811636	0.00223947584377586	0.00552910006280381
AL109811.2	0.392519782761834	0.168750231678793	0.161665547164285	0.150490794488883	0.153695552162882	0.168280045749567	0.150532390958886
SRM	0.256974005224232	0.502374039369328	0.625877918125032	0.661502916103411	0.476037003572806	0.595207646351425	0.450066894451418
EXOSC10	0.750246149310364	0.197931443763994	0.236313130676251	0.204821608306053	0.143887012123885	0.214403156217072	0.321760434910042
AL109811.1	0.0474678708504304	0.0119190624993673	0.010299538609556	0.00606586665878494	0.00121522090295284	0.00576624106144648	0.0120160884010621
EXOSC10-AS1	0	0.00289070325554929	0.00157116830082395	0.000427687429626397	0.00476549720200247	0.00243819059366483	0.000667936884761332
MTOR	0.471061444722572	0.260942775836227	0.239605927372309	0.205268312277242	0.130975842125939	0.169819291952643	0.175659703323658
ANGPTL7	0	0.000579902792541533	0.000172355323387095	0	0	0.000592350860564311	0
UBIAD1	0.163739559671366	0.163750555772222	0.126992015756494	0.138052929754318	0.0783303065569154	0.108429804316935	0.126901530655804
AL031291.1	0	0.000689033121589306	0	0.000667402047929931	0	0	0
DISP3	0.265719932586678	0.108995666819604	0.0916994967607053	0.441979250561298	0.0125967844407617	0.0247930625368104	0.0220538382101571
AL590989.1	0	0.00111149404063598	0.000102372620703904	0.00133818921106353	0	0.00041980134693525	0
LINC01647	0	0.00336264721398986	0.000344038247235044	0.000924998325000665	0	0	0
AL031731.1	0	0.0167425743078932	0.0079210192017582	0.00374552924135879	0.00247953257152069	0.00135123312848511	0.000420837328556046
FBXO2	0.0189365886127678	0.101488609288693	0.13271493504011	0.0667060657704487	0.257096280923167	0.025870289881574	0.0131955817864883
FBXO44	0.563009250867371	0.367283241952425	0.414829120205106	0.285509333609703	0.158501158892665	0.153428247404635	0.07717842453439
FBXO6	0.0356018724513444	0.0301827674346634	0.0460028032715432	0.0515498909973797	0.0743061668490237	0.043344381602535	0.0293943817763535
MAD2L2	0.313717845161495	0.448672088504292	0.462458817230545	0.626442720591905	0.423271091697823	0.615912123453453	0.783777204190292
DRAXIN	0.871227572459705	0.727446462985204	1.1247497670837	0.884367618402547	0.150978548481985	0.288006997936527	0.164304406371749
AGTRAP	0	0.0287279884399606	0.0127308463762057	0.0232114572117148	0.323294527870973	0.194371598819438	0.192921509999866
C1orf167	0	0.00262841545988951	0.00196317479092024	0.00105742571929512	0.00158789630463698	0.00063750691064975	0
MTHFR	0.751272262285271	0.41517306037519	0.331260249649042	0.250638195817998	0.241611020125308	0.243906563448868	0.151878321985621
CLCN6	0.375601124420715	0.408646500642955	0.238419259419736	0.190577038846488	0.135711966283673	0.280166615125302	0.119530623570788
NPPA	0.115650393437423	0.112290594780285	0.0576160192900596	0.208121075434566	0.00514817424304337	0.0109935135744577	0.0133635015748058
NPPB	0	0.00223345120561678	0.000888040569431752	0.000840867059015716	0	0	0
AL021155.5	0.189820511196231	0.139891666290415	0.0850915007324512	0.108861921150473	0.0868562931859879	0.178261058067215	0.183031594593903
KIAA2013	0.149174949986594	0.341247429023196	0.260949078155085	0.233492387470262	0.176795616633189	0.184578628035293	0.19809535189656
